ID,Adresse,Beschreibung,Nummer,Auch mit Gebühr,created,likes,Status,status_reason,position
639,"Erich-Steinfurth-Straße 1, 10243 Berlin",Die wenigen Fahrradbügel vor den Eingängen des Pendlerbahnhofes sind ständig überfüllt und werden von Fahrradleichen und Leihrädern missbraucht. Sie sind auch zu eng installiert und nicht lang genug!,12,False,2019-09-17T20:33:09+00:00,,report_verification,,"52.5105487848433,13.4365265267602"
640,"Lasdehner Straße 17, 10243 Berlin",Vor der Ludwig-Hoffmann Grundschule sind schon einige Bügel auf dem Bürgersteig. Allerdings viel zu wenige. Bei Schulbetrieb fehlen immer freie Plätze. Außerdem würde mit Bügeln auf der Straße auf das Eltern-Taxi Problem eingewirkt und zum Radfahr,10,False,2019-09-17T20:47:40+00:00,,report_verification,,"52.5144990442777,13.44896082128"
641,"Gubener Straße 34, 10243 Berlin","Fahrradbügel werden aufgrund des Verkehrsaufkommens an dieser Stelle einige benötigt.
Ansonsten ist der Platz sowieso ständig durch Falschparker besetzt, was durch die Bügel unterbunden würde.",6,False,2019-09-17T20:52:59+00:00,,report_verification,,"52.5091580073548,13.4505754093774"
642,"Hamburger Heaven, Graefestr. 93, Berlin, 10967","Beginn der Gräfestr. Durch Markt, Supermärkte und Kneipen starke Auslastung aber zu wenig Fahrradständer",5,False,2019-09-17T20:56:15+00:00,,report_accepted,,"52.4952115602468,13.4197624601491"
643,"Friedrichstraße 13, 10969 Berlin","Mittelinsel für Fussgängerquerung direkt vor Schule täglich komplett zugeparkt. Zusätzlich 2. Reihe Parker auf beiden Seiten. Kein Durchkommen für LKW, keine Sicht und keine Querung für Fußgänger. Links und rechts der Gehwegabsenkung bitte Radbü",12,False,2019-09-17T20:58:23+00:00,,report_verification,,"52.5017272767667,13.3914194975287"
644,"Torellstraße 7, 10243 Berlin","Bügel für Besuche der umliegenden Geschäfte und des Spielplatzes.
Außerdem Schulweg für Grundschüler, die an einer unübersichtlichen Straße queren müssen, wo oft durch große Transporter auf den ersten Parkplätzen die Sicht versperrt wird. Dahe",6,False,2019-09-17T20:59:32+00:00,,report_verification,,"52.5112267693959,13.4488584954831"
645,"Arndtstraße 41, 10965 Berlin","Auf Arndtstr zw Heim- u Friesenstr gibt es eine relativ lange Strecke, auf der keine Hauseingänge sind, da es sich um die Rückseite des ehemaligen Schulgebäudes handelt. Dieser Abschnitt würde sich für Fahrradbügel anbieten",6,False,2019-09-17T21:01:07+00:00,,report_verification,,"52.4878010857556,13.3957114363416"
646,"Friedrichstraße 13, 10969 Berlin","Mittelinsel vor Schule; täglich inkl. Gehwegabsenkungen beidseitig zugeparkt + 2. Reiheparker. Keine Querung für Fußgänger möglich, kein Durchkommen für LKW. Bitte beidseitig der Gehwegabsenkungen Bügel gegen Falschparker, für bessere Sicht und d",12,False,2019-09-17T21:03:56+00:00,,report_verification,,"52.5017581980876,13.3914390431855"
647,"Weserstraße 31, 10247 Berlin",Fahräder stehen zu nah von der Kreuzung und sind „wild“ an Bäumen und Schilder angekettet- oder liegen gefährlich!,4,False,2019-09-17T21:07:55+00:00,,report_verification,,"52.5101399397861,13.4661939147782"
648,"Wassertorstraße 2, 10969 Berlin","Hier gibt es eine vielbesuchte Bäckerei, und es ist schwierig ein weg zu machen zwischen den parkenden Autos von der Straße bis zur Bäckerei, geschweigedenn irgendwo das Fahrrad richtig abzustellen.",8,False,2019-09-17T21:10:05+00:00,,report_verification,,"52.4990208491312,13.411658448925"
649,"Masaniello, Hasenheide 20, Berlin, 10967",Park und Restaurants. Die wenigen öffentlichen Radabstellanlagen sind schlecht designed und immer voll.,5,False,2019-09-17T21:15:07+00:00,,report_verification,,"52.4876554719905,13.4192325928633"
650,"Karl-Marx-Allee 94, 10243 Berlin",Stellplätze für Lastenräder und zusätzliche Bügel für Räder fehlen am Platz vor der 90A.,5,True,2019-09-17T21:24:37+00:00,,report_verification,,"52.5168935966669,13.4413185369719"
651,"Finowstraße 27, 10247 Berlin",Viele Räder und kaum Anschliessmöglickeiten in der gesamten Straße,4,False,2019-09-17T22:30:01+00:00,,report_verification,,"52.5115180965807,13.4676665849775"
652,"Neue Bahnhofstraße 36, 10245 Berlin",Fahrradbügel am Eingang zum Bahnhof Ostkreuz. Die aktuelle Situation ist sehr schwierig. Fahrräder können derzeit hauptsächlich an den Bauzäunen angeschlossen werden.,12,True,2019-09-18T00:12:34+00:00,,report_verification,,"52.5042042903407,13.4679803498632"
653,"Adalbertstraße 12, 10999 Berlin",Unter der NKZ ist die Farradständer meist voll. Oft stehen 3-4 Räder an einem Bügel. Dazu kommen sinnlosse Schrotträder und Leihräder. Genau das selbe 20m weiter vor Simitchi an der Bushaltestelle. Danke,10,False,2019-09-18T04:16:17+00:00,,report_verification,,"52.5000935392023,13.4184385468272"
654,"Fidicinstraße 40, 10965 Berlin","In der Fidicinstr. existieren bisher noch keine Fahrradständer. Der Bedarf an Parkmöglichkeiten ist hoch, da viele Anwohner fahren. Auf beiden Seiten in der Einfahrt zur Auffahrt Fidicinstr.3  würde es sich anbieten Fahrradständer aufzustellen.
Die F",4,True,2019-09-18T05:27:30+00:00,,report_verification,,"52.4870894682004,13.3882885619996"
655,"INTIMES, Boxhagener Str. 107, Berlin, 10245","Hier treffen sich viele Berliner, um gemeinsam auszugehen, zu essen etc. Das Mitnehmen von Fahrrädern in die dicht bestuhlte und vor Menschen wimmelnde Simon Dach Straße bietet sich eher nicht an. Daher wäre das Anbringen von Fahrradbügeln an dieser",3,False,2019-09-18T05:47:34+00:00,,report_verification,,"52.512819868263,13.4580843575304"
656,"Dresdener Straße 118, 10999 Berlin","Diese Sperrfläche ist, wie alle übrigen in dem Abschnitt der Dresdener Straße, durchgehend illegal geparkt. Oft werden Sichtachsen versperrt, insb. für Kinder, und Querung für Mobilitätseingeschränkte verunmöglicht. Bitte jeweils mit Bügeln sich",4,False,2019-09-18T06:26:32+00:00,,report_verification,,"52.5031394995864,13.4147990290921"
657,"Mehringdamm 25, 10961 Berlin","Stellplätze für Pendler, welche mit dem Fahrrad zur U-Bahn fahren haben an der U-Bahn Mehringdamm wenig Möglichkeiten ihr Fahrrad anzuschließen. Dies muss dringend geändert werden. Am besten auf beiden Seiten, an beiden U-Bahn Eingängen.",5,False,2019-09-18T07:22:21+00:00,,report_verification,,"52.4940816507228,13.388638532968"
658,"Scharnweberstraße 9, 10247 Berlin","1.Fahrradständer Südost-Ecke Jessner/Scharnweber sind meist belegt. Kunden Bäcker/Friseur/Yoga Studie suchen vergeblich freien Platz. 2. ""Kreuzung beruhigen"" die Sraßen sind beliebte Fahrradrouten, welche leider auch als Ausweichstraßen für LKWs/Au",3,True,2019-09-18T07:43:17+00:00,,report_verification,,"52.512171602662,13.4726893602734"
659,"Andreasstraße 22, 10243 Berlin",Platz ist ausreichend vorhanden,4,False,2019-09-18T07:43:29+00:00,,report_verification,,"52.5148366360668,13.4321002426293"
660,"Matthiasstraße 7, 10249 Berlin",Keine ausreichenden Abstellmöglichkeiten vor Ärztehaus. Räder werden in (ehemaliges) Rosenbeet gestellt. Parkplätze durch Bügel ersetzen.,10,False,2019-09-18T08:10:35+00:00,,report_verification,,"52.5226466608405,13.4404859561644"
661,"Berliner Sparkasse, Boxhagener Str. 55, Berlin, 10245","Es gibt hier nur einen Bügel und viel zu viele Fahrräder,  alle Laternen sind besetzt, es braucht dringend neue Bügel!",5,True,2019-09-18T09:01:56+00:00,,report_verification,,"52.5072238080924,13.4679841434493"
662,"Lebensmittel - Getraenke - Backwaren, Berlin, 10249","Kita in der nähe, Räder werden an den bäumen geparkt",3,True,2019-09-18T09:37:19+00:00,,report_verification,,"52.5211660188779,13.4464706916815"
663,"Paul-Lincke-Ufer 3, 10999 Berlin","Hallo, die Bügel könnten sowohl im Paul-Lincke-Ufer als auch in der Glogauerstr im Kreuzungsbereich montiert werden. Zusätzliche SichtSäule/Barke o.ä. wäre gut wegen des Durchgangsverkehrs. Danke",4,False,2019-09-18T09:40:26+00:00,,report_verification,,"52.4916332896342,13.4356911232092"
664,"Mini Pizza, Warschauer Straße 29, Berlin, 10997","Am U-Bhf selbst sind bereits zahlreiche Fahrradbügel angebracht, diese reichen jedoch bei weitem nicht aus.",12,True,2019-09-18T09:51:12+00:00,,report_verification,,"52.5008612636349,13.4419172798721"
665,"Reichenberger Straße 87, 10999 Berlin","Es gibt schon ein paar alte Bügel aber da sie immer voll sind wären einige zusätzliche Bügel hilfreich, danke.",3,False,2019-09-18T09:56:02+00:00,,report_verification,,"52.4932600521289,13.437452022828"
666,"Oranienstraße 61, 10969 Berlin",Am Moritzplatz gibt es insgesamt zu wenige Möglichkeiten.,2,False,2019-09-18T10:00:40+00:00,,report_verification,,"52.5038009787741,13.4100900115386"
667,"Wühlischstraße 23, 10245 Berlin",an der Straßenecke gibt es zu wenig Abstellmöglichkeiten,2,False,2019-09-18T10:05:35+00:00,,report_verification,,"52.5084924859789,13.4618499010494"
668,"Glogauer Straße 27, 10999 Berlin",Einige zusätzliche Bügel in der glogauerstr zu denen in der reichenberger wären gut.,3,False,2019-09-18T10:05:42+00:00,,report_verification,,"52.4934869241031,13.4375104893278"
669,"Möckernstraße 76, 10965 Berlin","Die Abstellsituation direkt vor der Kita EKT Krümelmonster ist schwierig, da sehr viele Kinder und Eltern mit Fahrrädern(+Anhängern) kommen und diese oft nicht abgestellt und angeschlossen werden können. Außerdem befindet sich in der Nähe ein Spiel",3,False,2019-09-18T10:52:19+00:00,,report_verification,,"52.4904241341927,13.3795069031618"
670,"Eisenbahnstraße 1, 10997 Berlin",Fahrradplätze vor der Markthalle Neun,12,False,2019-09-18T11:26:10+00:00,,report_verification,,"52.5019107549459,13.4321669875746"
671,"H U Mehringdamm, Yorkstr., Berlin, 10961","An den Eingängen des U-Bahnhofs Mehringdamm fehlen Fahrradbügel. Früher wurden oft Räder am Geländer der U-Bahneingänge angeschlossen. Seit der Sanierung der Eingänge ist dies nicht mehr möglich, da Kunststoffplatten vor den Geländern angebracht",5,False,2019-09-18T11:30:36+00:00,,report_verification,,"52.4939840340204,13.3884050058704"
672,"Warschauer Platz 14, 10245 Berlin",Die vorhandenen Fahrradständer sind meist leider schon zugestellt.,3,False,2019-09-18T12:14:12+00:00,,report_verification,,"52.5050658628115,13.4494304200334"
673,"Görlitzer Straße 31, 10997 Berlin",Generelle gibt es in der Görlitzer Straße einen Bedarf und genug Platz für Bügel.,2,False,2019-09-18T12:29:05+00:00,,report_verification,,"52.4985880731456,13.4341826267455"
674,"Willibald-Alexis-Straße 43, 10965 Berlin","Vor Ort sind mehrere Kitas, u.a. im Eckhaus Willibald-Alexis-Str. 43. Eltern können ihre Räder beim Bringen nicht abschließen. Parallele Ausrichtung der Bügel zur Straße gut, da sonst weniger Platz auf dem Gehweg, was gerade mit den Kindern ungünst",3,False,2019-09-18T12:41:50+00:00,,report_verification,,"52.487163964251,13.3965576216128"
675,"Zossener Straße 21, 10961 Berlin",In der Ecke gibt es keinerlei sonstige Möglichkeiten Fahrräder fest anzuschliessen. Nicht einmal ausreichend dünne Laternenpfähle.,3,False,2019-09-18T13:08:43+00:00,,report_verification,,"52.4909164326992,13.3942276673332"
676,"Bergmannstraße 87, 10961 Berlin",Dei Fahrradständer an der Marheineke Markthalle sind chronisch voll.,12,False,2019-09-18T13:20:05+00:00,,report_verification,,"52.4890466237759,13.3946399881136"
677,"Kloedenstraße 1, 10965 Berlin",Möglichkeiten zum fest anschliessen von Fahrrädern existieren hier leider bisher keine.,3,False,2019-09-18T13:22:06+00:00,,report_verification,,"52.487378965889,13.392372820063"
678,"Centralmusic, Oranienburger strasse, Berlin, 10999","Schmaler Gehweg und die wenigen Anschliessmöglichkeiten auf dem Heinrichplatz (ein paar Meter weiter) sind ungefähr immer komplett voll. Mit dem Rad zu einem der Läden zu kommen, wäre mit mehr Radbügeln deutlich komfortabler.",6,False,2019-09-18T13:25:01+00:00,,report_verification,,"52.50064064089,13.4217859744169"
679,"Curry 36, Warschauer Brücke, Berlin, 10245","Möglichst nah am S-Bahnhof, idealer Weise sollte der Fußgängersteg auf der nördlichen Seite des Bahnhofs fortgeführt werden bis zur Friedrichshainer Seite und so breit angelegt werden dass ca 100 Bügel und die Fußgänger genug Platz haben",12,True,2019-09-18T14:45:31+00:00,,report_verification,,"52.5064510915422,13.4497348667767"
680,"Berlin Souvenirs, Berlin, 10243",Zusammen mit der DB ein Fahrradparkhaus bauen,12,True,2019-09-18T14:49:24+00:00,,report_verification,,"52.5093018792472,13.4341571227059"
681,"Marchlewskistraße 50, 10243 Berlin","Bushaltestelle, Kita, Wohnhaus",4,False,2019-09-18T15:01:13+00:00,,report_verification,,"52.5128978,13.4451947"
682,"Erich-Steinfurth-Straße 1, 10243 Berlin","Es gibt zwar vor dem Bahnhof schon Bügel, aber es sind viel zu wenige. Ach die Zäune werden schon überall benutzt, aber es reicht trotzdem nicht aus.",12,False,2019-09-18T15:36:32+00:00,,report_verification,,"52.5105639652985,13.4368037618202"
683,"Hagelberger Straße 18, 10965 Berlin","Es ist eine von Fahrradfahrer*innen viel genutzt Str. und wie oft, Fahrräder werden an Bäumen angekettet oder auf dem Bürgersteigt geparkt.",10,True,2019-09-18T16:12:16+00:00,,report_verification,,"52.4916373062103,13.3820606013511"
684,"Hasenheide 113, 10967 Berlin","Neue Welt: Viel zu wenige und schlecht erreichbare Fahrradbügel. Riesen-Autoparkplatz. Kein Eingang für Fahrrad. Eigentlich Sache des Betreibers, klar, aber wie soll man den erreichen? Potential für mehr Radverkehr und weniger Autoverkehr.",12,False,2019-09-18T16:22:12+00:00,,report_verification,,"52.4868431187088,13.4221429736555"
685,"Großbeerenstraße 43, 10965 Berlin","Aus der Politik schon ausgesprochene Idee der Rekommunalisierung von Parkhäusern für unter anderen Fahrräder, und abschließbare Fahrradboxen",12,True,2019-09-18T16:34:49+00:00,,report_verification,,"52.4902689941533,13.3822333125321"
686,"Weichselstraße 25, 10247 Berlin",Bitte gegenüber der Haustür Fahrradbügel anbringen.,2,False,2019-09-18T16:42:16+00:00,,report_verification,,"52.5104599831697,13.468373355664"
687,"Gärtner Bäckerei, Gärtnerstr. 10, Berlin, 10245",Zum Markt stehen da nicht ausreichend Fahrradplätze um den Boxi.,4,False,2019-09-18T17:14:05+00:00,,report_verification,,"52.5099726687276,13.4607867704842"
688,"Tabak-Lotto T.H. Kleen, Frankfurter Allee 111, Berlin, 10247",S-Bahn Station Frankfurter Allee,12,False,2019-09-18T17:24:44+00:00,,report_verification,,"52.5144680123593,13.47443317925"
689,"Palisadenstraße 47, 10243 Berlin",Fahrräder werden in der Feuerwehreinfahrt abgestellt und es gibt für die Fahrräder leider keinen alternativen Stellplatz,5,False,2019-09-18T18:19:19+00:00,,report_verification,,"52.5183727075671,13.4397251265104"
690,"Milja & Schäfa, Sonntagstr. 1, Berlin, 10245","Am besten vor dem Eingang zum s- Bahnhof ostkreuz.
Danke und schön Tag noch",12,False,2019-09-18T19:35:36+00:00,,report_verification,,"52.5043074014875,13.4681796253093"
691,"Seumestraße 21, 10245 Berlin","Hausarztpraxis. Dort stehen immer einige Räder auf dem Weg, die nirgendwo angeschlossen werden können.",3,False,2019-09-18T19:46:21+00:00,,report_verification,,"52.5098093402274,13.4619413377368"
692,"Revaler Straße 2, 10243 Berlin","Am Rewe Warschauer/Revalerstr. (da geht scheinbar Gott und die Welt einkaufen) wären genügend Fahrradbügel, wenn nicht so viele Schrotträder über lange Zeit dort den Platz blockieren würden. Trifft für viele andere Standorte ebenso zu. Zur Warscha",10,False,2019-09-18T20:20:12+00:00,,report_verification,,"52.5088673973146,13.4503451601141"
693,"Paul-Lincke-Ufer 45, 10999 Berlin",Die Nähe Restaurant,12,True,2019-09-18T21:39:43+00:00,,report_verification,,"52.49634557329,13.4201154566903"
694,"Palisadenstraße 89, 10243 Berlin",Hier ist eine Firma mit fast 500 Mitarbeitern hingezogen (Smava GmbH). Die Mitarbeiter brauchen Platz für Räder.,12,False,2019-09-18T22:44:18+00:00,,report_verification,,"52.5208566304539,13.4302775896043"
695,"Rigaer Straße 43, 10247 Berlin","Es gibt an dieser Kreuzung Edeka, Biocompany, Edeka. Die vorhandenen Radbügel reichen nie aus.",3,False,2019-09-19T04:08:57+00:00,,report_verification,,"52.5156450163153,13.468210059468"
696,"Ritterstraße 46, 10969 Berlin","Guten Tag, vielen Dank für Ihre Initiative. Ich schlage vor, in der Ritterstrasse im Bereich der Hausnummern 46 - 38 (Wohnanlage der Bewoge / WBM Mitte) auf dem Bürgersteig zwischen den Strassenbäumen je 2 Fahrradbügel (in Summe ca. 12) aufzustellen.",12,True,2019-09-19T05:38:49+00:00,,report_verification,,"52.5040498,13.4016925"
697,"Mehringdamm 31, 10961 Berlin","Sehr geehrte Menschen, leider gibt es an den U-bahneingängen Mehringdamm in Richtung Gneisenaustraße viel zu wenig Bügel und zwar auf beiden Seiten der Straße.",10,False,2019-09-19T06:43:44+00:00,,report_verification,,"52.4935708462628,13.38841375471"
698,"Südstern 3, 10967 Berlin","Sehr geehrte Menschen, am U-Bahnhof Südstern gibt es leider nur noch sehr selten freie Fahrradbügel, die Anzahl muss dringend erhöht werden.",12,False,2019-09-19T06:45:49+00:00,,report_verification,,"52.4895038317524,13.4070987785753"
699,"Bergmannstraße 52, 10961 Berlin","Sehr geehrte Menschen, an diesem Anfang der Bergmannstraße gibt es viel zu wenig Bügel, es gibt dort, Cafés, Läden, Friedhof und Physiotheraphie Praxis und fast nie einen freien Bügel.",8,False,2019-09-19T06:50:36+00:00,,report_verification,,"52.4887367714834,13.4047296995136"
700,"Leseglück, Ohlauer Str. 38, Berlin, 10999","Auf dem Parkplatz von Penny und Boulderclub sind zu wenige Fahrradparkplätze. Wenn dort keine neuen Plätze gebaut werden können, sollten auf jeden Fall an der Ausfahrt Plätze gebaut werden. Das wäre auch sonst sinnvoll, um die Einsicht in die Ausfah",3,False,2019-09-19T08:06:38+00:00,,report_verification,,"52.4946752502877,13.4293358571589"
